hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,8,202.29,198.66,3290000,3180,4,1,2,yes,no,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,9,200.83,198.29,3290000,6060,3,1,1,yes,yes,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,10,201.46,198.97,3290000,3480,4,1,2,no,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,11,200.5,199.52,3290000,3792,4,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,12,197.3,197.7,3290000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,1,194.14,197.01,3290000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,2,195.92,197.56,3290000,5880,3,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,3,195.87,196.96,3255000,4500,2,1,1,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,4,199.9,198.57,3255000,3930,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,5,202.13,199.04,3234000,3640,4,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,6,202,197.21,3220000,4370,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,7,198.3,193.66,3220000,2684,2,1,1,yes,no,no,no,yes,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,8,198.81,195.07,3220000,4320,3,1,1,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,9,196.41,193.85,3220000,3120,3,1,2,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,10,195.28,192.92,3150000,3450,1,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,11,192.85,191.71,3150000,3986,2,2,1,no,yes,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2010,12,191.73,192.07,3150000,3500,2,1,1,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,1,186.78,189.71,3150000,4095,2,1,1,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,2,186.27,188.09,3150000,1650,3,1,2,no,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,3,186.5,187.61,3150000,3450,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,4,188.46,187.31,3150000,6750,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,5,190.62,187.54,3150000,9000,3,1,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,6,193.1,188.19,3150000,3069,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,7,194.62,189.6,3143000,4500,3,1,2,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,8,192.48,188.62,3129000,5495,3,1,1,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,9,192.86,190.27,3118850,2398,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,10,192.27,190.07,3115000,3000,3,1,1,no,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,11,192.53,191.29,3115000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2011,12,187.17,187.45,3115000,3500,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,1,189,191.95,3087000,8100,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,2,188.89,190.99,3080000,4960,2,1,1,yes,no,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,3,190.89,191.94,3080000,2160,3,1,2,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,4,192.21,191.13,3080000,3090,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,5,196.44,193.22,3080000,4500,2,1,2,yes,no,no,yes,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,6,198.74,193.57,3045000,3800,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,7,200.67,195.21,3010000,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,8,199.05,195.05,3010000,3240,3,1,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,9,197.49,194.76,3010000,2835,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,10,198.28,196.27,3010000,4600,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,11,198.45,197.28,3010000,5076,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,12,197.55,197.95,3010000,3750,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,1,196.15,199.11,3010000,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,2,196.86,199.18,3003000,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,3,200,200.77,2975000,4352,4,1,2,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,4,201.35,200.09,2961000,3000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,5,204.55,201.11,2940000,5850,3,1,2,yes,no,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,6,209.1,203.61,2940000,4960,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,7,209.34,203.46,2940000,3600,3,1,2,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,8,208.71,204.48,2940000,3660,4,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,9,208.17,205.32,2940000,3480,3,1,2,no,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,10,205.87,204.02,2940000,2700,2,1,1,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,11,206.28,205.29,2940000,3150,3,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2013,12,205.01,205.54,2940000,6615,3,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,1,204.63,207.45,2870000,3040,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,2,205.03,207.47,2870000,3630,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,3,207.89,208.24,2870000,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,4,211.32,209.75,2870000,5400,4,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,5,212.65,208.95,2852500,5200,4,1,3,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,6,215.62,209.97,2835000,3300,3,1,2,no,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,7,216.11,210.08,2835000,4350,3,1,2,no,no,no,yes,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,8,215.25,210.9,2835000,2640,2,1,1,no,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,9,214.2,211.36,2800000,2650,3,1,2,yes,no,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,10,214.12,212.38,2800000,3960,3,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,11,214.39,213.55,2730000,6800,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2014,12,213.17,213.97,2730000,4000,3,1,2,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,1,211.34,213.97,2695000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,2,211.69,214.07,2660000 * ,3934,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,3,215.05,214.94,2660000,2000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,4,218.89,216.94,2660000,3630,3,3,2,no,yes,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,5,221.64,217.61,2660000,2800,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,6,223.37,217.64,2660000,2430,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,7,224.6,218.5,2660000,3480,2,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,8,224.73,220.26,2660000,4000,3,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,9,223.18,220.47,2653000,3185,2,1,1,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,10,222.95,221.23,2653000,4000,3,1,2,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,11,222.54,221.76,2604000,2910,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2015,12,223.34,224.35,2590000,3600,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,1,223.03,225.53,2590000,4400,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,2,225.04,227.36,2590000,3600,2,2,2,yes,no,yes,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,3,226.08,225.52,2520000,2880,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,4,229.38,227.04,2520000,3180,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,5,231.77,227.41,2520000,3000,2,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,6,234.13,228.31,2485000,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,7,236.35,230.15,2485000,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,8,235.05,230.53,2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,9,234.95,232.28,2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,10,234.3,232.53,2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,11,235.13,234.45,2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,12,233.41,234.67,2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,1,232.47,234.95,2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,2,233.83,235.89,2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,3,238.31,237.32,2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,4,241.16,238.5,2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,5,245.58,240.89,2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,6,247.03,241.17,2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,7,247.86,241.6,2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,8,247.69,243.12,2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,9,245.86,243.12,2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,10,246.28,244.34,2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,11,247.42,246.8,2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2017,12,244.9,246.34,2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2018,1,247.26,249.85,2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2018,2,248.12,250,2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2018,3,253.15,251.77,2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2018,4,254.52,251.59,2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished
